,timestamp,subject,activity,heart_rate,breathing_rate
1928,188.28125,x001,Rest,119.44560075685904,17.00003041474636
12682,38.0859375,x005,Rest,70.80912522396581,12.999984720908254
14505,216.11328125,x005,Rest,76.21906535015711,14.999893162328114
28861,117.578125,x010,Rest,73.14448776246641,11.99990837122771
9941,70.5078125,x004,Rest,81.9994668019597,15.99996938383148
9028,281.4453125,x003,Rest,86.42155612757757,10.999954155095343
34750,92.48046875,x012,Rest,74.9994015702038,16.00013735770766
35173,133.7890625,x012,Rest,68.99990539109889,16.00013735770766
29916,220.60546875,x010,Rest,74.99961634419887,14.000167766349268
2545,248.53515625,x001,Rest,125.6991485335856,17.00003041474636
8778,257.03125,x003,Rest,83.99220636580431,11.999847334209129
18657,21.38671875,x007,Rest,54.35532161458799,20.355586195731828
14519,217.48046875,x005,Rest,77.58614204471611,14.999893162328114
32633,185.83984375,x011,Rest,92.21463273719029,15.999938962981048
11096,183.30078125,x004,Rest,79.99968041016535,18.000091445661234
33107,232.12890625,x011,Rest,86.02689839052529,15.999938962981048
35817,196.6796875,x012,Rest,77.00050014799264,16.999786396374077
6440,28.7109375,x003,Rest,82.99997328104374,15.999984643086124
25778,116.6015625,x009,Rest,65.32020050044343,6.0
37907,100.68359375,x013,Rest,115.99962811366908,7.000183111056856
21825,30.6640625,x008,Rest,92.64891237157526,14.999999771111185
32269,150.29296875,x011,Rest,87.99964527727582,15.999938962981048
7379,120.41015625,x003,Rest,90.00008041627615,16.386730452060117
19916,144.3359375,x007,Rest,57.0001927167386,14.999999839777828
19618,115.234375,x007,Rest,64.00035987422804,14.999999839777828
5205,208.203125,x002,Rest,118.99985321816966,24.81619863996838
12154,286.62109375,x004,Rest,83.00053496048425,13.144474543629416
18392,295.60546875,x006,Rest,72.00048829615162,14.632736478952555
22363,83.203125,x008,Rest,88.18782433568272,8.999908307139679
38240,133.203125,x013,Rest,121.6091740295212,8.000045777764214
403,39.35546875,x001,Rest,100.0,18.000091445661234
15980,60.05859375,x006,Rest,71.91381572923979,12.999877975077716
12863,55.76171875,x005,Rest,67.99974370554568,13.999938941618185
24123,255.078125,x008,Rest,96.0002560624523,19.999847102269857
39430,249.4140625,x013,Rest,125.98430733436408,7.000183111056856
10834,157.71484375,x004,Rest,84.89809960369685,12.94909504715662
29767,206.0546875,x010,Rest,74.99961634419887,12.999832068850782
28686,100.48828125,x010,Rest,73.23412062219872,10.999984673604636
13993,166.11328125,x005,Rest,66.99972840051248,14.999893162328114
16156,77.24609375,x006,Rest,74.00006103701895,11.999849800455804
5489,235.9375,x002,Rest,123.99988398082871,21.91823948301416
